,Grievance,label,encoding
1207,"Waste management fleet like trucks, bins are old and need replacement for efficient collection.",ward_office,"[-2.41137177e-01  3.29720855e-01  2.73360997e-01 -5.26319444e-01
  1.69927895e-01 -3.12707305e-01  1.63119063e-02  1.30868733e-01
 -4.55709845e-02  3.57071817e-01  2.37275183e-01 -2.83730943e-02
  1.92274272e-01 -4.85927332e-03  1.69765279e-01 -4.37112540e-01
  4.25131291e-01  2.00200081e-02 -1.46208182e-01  1.68095633e-01
 -2.58941818e-02  1.86918247e-02  1.18510900e-02 -2.92882174e-01
 -3.11725754e-02 -8.34418461e-03 -2.73928761e-01 -2.27414832e-01
 -5.81132621e-02  2.25533545e-01 -1.89180002e-01  2.47999057e-01
 -2.18422711e-01 -2.15042934e-01  4.40590791e-02  3.25836450e-01
 -4.64135520e-02  1.13947272e-01  1.99162260e-01 -1.89038813e-01
  1.10190824e-01 -5.53867459e-01  2.68671006e-01 -2.14777812e-01
  2.74203748e-01  2.52591789e-01 -4.67387121e-03 -3.31621878e-02
 -1.12170264e-01 -4.66776192e-01  3.25721763e-02  2.39311773e-02
 -1.42962888e-01  9.11679029e-01  5.86469173e-02 -1.56249726e+00
 -1.43397912e-01  2.04127207e-02  1.55838633e+00  2.47420058e-01
  7.90254548e-02  3.13391656e-01  6.25949204e-02  2.44296640e-01
  7.04165459e-01 -5.52905463e-02  2.03250185e-01  1.38458908e-01
  3.37865390e-02 -1.82749093e-01  1.34074181e-01 -2.42476642e-01
 -2.70942636e-02 -3.38206351e-01  1.37301907e-01  1.07818411e-03
  1.27646074e-01  1.04636542e-01 -6.59355402e-01  6.20890744e-02
  8.10144484e-01  7.13736340e-02 -3.19243640e-01  2.04268172e-01
 -1.08608449e+00  2.81075463e-02  1.30181462e-01 -4.20565337e-01
 -5.30940950e-01 -2.09170818e-01  1.41502380e-01 -2.01946124e-01
  2.55165279e-01 -6.87403679e-02 -3.10275435e-01 -1.71169281e-01
 -1.65835857e-01 -2.98920989e-01  5.62682092e-01  5.59559949e-02]"
1208,Landfill sites improperly sealed withoutlining allows toxins to leach into the soil and underground water. ,ward_office,"[-2.37575829e-01  1.61265180e-01  1.58133805e-01 -3.42119068e-01
  6.29886910e-02 -1.26030549e-01 -1.47103161e-01  2.54983544e-01
  1.18870907e-01  1.41155735e-01  1.28695905e-01  8.45863596e-02
  1.65564463e-01  6.94098771e-02 -2.63554621e-02 -1.81587040e-01
  3.88699353e-01  6.35391176e-02 -2.78729081e-01 -1.52317286e-01
 -9.10645500e-02  4.82881814e-02  2.80253619e-01 -8.65726396e-02
 -2.80701369e-01  7.25227371e-02 -3.41184586e-01 -1.59088001e-01
  1.69118091e-01  5.47667257e-02 -4.20545833e-03  8.30609445e-03
 -1.34893447e-01  9.76779982e-02  3.07027325e-02  1.10233448e-01
 -2.49387212e-02 -1.75053626e-01  8.47735209e-04 -4.91571091e-02
 -2.09962085e-01 -4.19498950e-01 -3.73891175e-01 -2.55103618e-01
  3.23682547e-01  1.90154731e-01 -3.15958261e-01  7.06609190e-02
 -1.24098994e-01 -3.46427262e-01  1.94866002e-01 -1.68851718e-01
  1.48860276e-01  5.72284639e-01 -2.07844540e-01 -9.36374247e-01
  1.84278209e-02 -2.02834979e-01  9.91248190e-01  1.67246163e-01
 -2.53875572e-02  3.09446186e-01  1.90817550e-01  3.87510896e-01
  8.00290883e-01  2.27582738e-01  5.67201257e-01 -1.41890004e-01
  8.43754560e-02 -5.53554535e-01 -7.15584531e-02 -8.87376368e-02
  3.84958178e-01  7.25654587e-02 -4.61840890e-02 -1.06802173e-01
 -1.55627215e-02 -2.27492273e-01 -2.76340902e-01  4.11450267e-01
  5.05986333e-01  8.03951770e-02 -4.43989366e-01  3.08495253e-01
 -4.13043708e-01  1.54568180e-01  5.59181929e-01  3.30610007e-01
 -1.60426363e-01  1.91151619e-01 -6.19936436e-02 -3.07269305e-01
 -1.44784734e-01  2.28289794e-03  8.98564383e-02  1.55343674e-02
 -1.22729726e-01  1.83390975e-02  2.62657613e-01  2.86893621e-02]"
1209,Emerging localities with haphazard housing lack access roads impeding the entry of waste collection trucks.,ward_office,"[-0.14452575  0.09817165  0.2678071   0.01640718  0.22514117 -0.03958992
 -0.26058418  0.3406342   0.48791265  0.07651183  0.02792308  0.16882901
  0.2115025  -0.06590119 -0.10165308 -0.02128334  0.45181647  0.06787942
 -0.18911003  0.08543434  0.00851001  0.18377234  0.3138051  -0.1952021
 -0.19353648 -0.14309643 -0.16882074 -0.2441506  -0.07429248 -0.06304138
 -0.05070373 -0.10930741 -0.0519685  -0.13934274 -0.01308166  0.28612942
  0.1569815  -0.13979582  0.01459734  0.2778422  -0.06212008 -0.39749992
 -0.0360346   0.11023765  0.23387772  0.03764361  0.12781332 -0.02529868
  0.04268359 -0.31838825  0.2284854   0.08871192 -0.14316338  0.7041275
  0.02461702 -1.169757    0.09531426 -0.18646581  1.2362133   0.11229667
 -0.37124667  0.22482766  0.046548    0.38177705  0.8291259  -0.00923217
  0.17981128 -0.12290326  0.3062556  -0.52358836 -0.04489168 -0.28708133
  0.08788701 -0.29081306  0.29343724  0.03862193  0.05006608  0.18138991
 -0.5196048  -0.01395425  0.5503852   0.24653704 -0.24787825  0.19261384
 -0.9269266   0.03911473  0.16866092 -0.2959906  -0.33947408  0.00968924
  0.11363    -0.1400725  -0.04390284  0.00365683 -0.2764088  -0.05667359
 -0.05224161 -0.06023309  0.62470466  0.14681308]"
1210,Informal waste recycling units operate without effluent treatment plants releasing polluting discharges into drains. ,ward_office,"[-0.12698409  0.08694924  0.10272662 -0.22010523  0.00167354 -0.12980016
 -0.00199146  0.49045214  0.30096734  0.33438906  0.06482308  0.05464954
  0.08383385 -0.06867616  0.09570523 -0.55723524  0.4511574  -0.05802393
 -0.01482961 -0.05894215  0.08879194 -0.07414608 -0.03754308  0.10501392
 -0.2810415  -0.0086154  -0.13608553 -0.11231793  0.22797216  0.12123331
 -0.04592077  0.20725401 -0.2590671  -0.0757199  -0.10007692  0.32442963
  0.05357977 -0.31578192 -0.25859362 -0.21142615  0.0154063  -0.37863138
 -0.39178732 -0.20632276  0.32083952  0.22641316 -0.22176537 -0.04247138
 -0.327393   -0.3279855   0.2936381  -0.03549894  0.00404738  0.6645413
 -0.11398769 -0.78430927  0.17427674 -0.46619305  1.2449062   0.05539203
  0.11734113  0.23601523 -0.13228118  0.19579932  0.7581739   0.14404039
  0.39995077 -0.4348285   0.11067891 -0.4608416  -0.03559877 -0.19055098
  0.24662223 -0.09468155  0.09137022  0.17774555 -0.06168995 -0.07442201
 -0.3855046   0.13473302  0.72813696  0.07430661 -0.5721689   0.54507536
 -0.960282    0.40180224  0.44370192  0.0365477  -0.13734777  0.14471838
 -0.0511103  -0.3687463  -0.1370302  -0.03990485  0.03464053  0.13470063
  0.10177441 -0.13137093  0.6082625   0.06160461]"
1211,Waste management staff are overworked as hundreds of new households were added without adding workforce.  ,ward_office,"[-0.1476792   0.39248684  0.17759955 -0.3241681  -0.12313429  0.11972672
 -0.19803871  0.25832     0.04803449  0.31820843  0.24391653  0.03346274
  0.11242794 -0.05466799  0.01889181 -0.58785725  0.19474262  0.02495191
 -0.23701936  0.00380136 -0.04904455  0.10952509  0.23589362 -0.03817419
 -0.22673774 -0.3395209   0.15913673  0.00564936 -0.11803727 -0.1972391
  0.04527     0.55979294 -0.43731    -0.3988469  -0.47698095  0.06723492
  0.02097     0.03139791 -0.09298    -0.12075916 -0.20999274 -0.5978218
 -0.21774754 -0.15852919  0.21067677  0.10280063 -0.13714273 -0.38224182
 -0.19743137 -0.60388184  0.0619431  -0.40417033 -0.41382295  0.78059554
 -0.20490293 -1.4098926   0.07312145 -0.46091965  1.428371    0.1839491
 -0.04930899  0.37423724  0.03731941 -0.10721701  0.60907274 -0.1356429
  0.25105897 -0.10287964  0.53554887 -0.12721919 -0.17080137 -0.09792718
 -0.31732914 -0.23572256  0.33974627  0.19590855 -0.13663636  0.14649762
 -0.2879227   0.13637818  0.7565773  -0.11385283 -0.27643564  0.30320022
 -1.1613845   0.00853145  0.3820102  -0.07515047 -0.28618088  0.04774927
  0.20788455 -0.13972366 -0.00419537 -0.24656963 -0.43023637 -0.14102192
  0.11698914 -0.12928528  0.5779328  -0.02980436]"
1212,City waste continues being dumped in villages lacking modern processing threatening the rural environment.,ward_office,"[-0.33669454  0.31271926  0.2858218  -0.01051949 -0.01067518 -0.05080456
 -0.46024066  0.27278012  0.36791086  0.3493212  -0.3159712  -0.04516182
  0.24593616 -0.14944227 -0.08202346 -0.43978998  0.40734485  0.04481009
 -0.4032091   0.3627403   0.14788453  0.15759347  0.34665754 -0.05186579
 -0.4713623  -0.21773772 -0.12801363 -0.20851727 -0.15234727  0.17497754
 -0.19459909  0.01215355 -0.09009209 -0.16409937 -0.1859609  -0.14255027
  0.2614709  -0.10266817 -0.12515217 -0.09845826 -0.4625294  -0.50343084
 -0.19198728 -0.15890719  0.36090925  0.03012891  0.12488273  0.10454427
 -0.20061192 -0.47450516  0.01430591  0.03281146 -0.15856154  0.9178381
  0.09124463 -1.5134118   0.05111445 -0.22536689  1.3802546   0.08014182
 -0.17559439  0.30532637 -0.11819745  0.02752627  0.9033672   0.31783864
  0.24917501 -0.21634956  0.29052734 -0.52870744  0.09820564 -0.2468039
  0.02574009 -0.2828753   0.25376537 -0.1302628   0.05939827  0.30254173
 -0.6244118   0.23980542  0.57469815  0.28211847 -0.58074856  0.24950528
 -1.07993     0.31084508 -0.03031049 -0.11985891 -0.07502273 -0.12556802
  0.36829388 -0.27036917 -0.1059969   0.14411409 -0.43840617  0.12301864
 -0.14803043 -0.07294173  0.60522616  0.2310099 ]"
1213,Stray cattle consuming non-degradable plastic waste from garbage heaps can be fatal but no preventive mechanisms exist. ,ward_office,"[-0.28474364  0.34905925  0.06276768 -0.40619415 -0.13436085  0.04715053
 -0.09331177  0.19987148  0.43722242  0.16600154 -0.20837666  0.07214139
  0.26025233  0.19037555  0.3562461   0.00478823  0.3163188   0.21132572
 -0.0669191  -0.08432453  0.38002527  0.09786398 -0.07573377 -0.23361441
 -0.00140785  0.08855614 -0.06333169 -0.15513383 -0.14313516  0.3305405
 -0.04695688 -0.08723076 -0.15031692 -0.10959539 -0.02724638  0.00187948
  0.08837554 -0.18255046 -0.19641997 -0.07045531 -0.03047308 -0.17243376
 -0.19965632 -0.35127532 -0.01853673  0.29497716 -0.21648692  0.22723399
 -0.7191585  -0.43877327  0.31257775 -0.07954024 -0.16582261  0.4970546
  0.03788261 -0.41701922 -0.01591278 -0.06995416  0.9516453  -0.00702408
  0.08391524  0.43565443 -0.07408754  0.19820808  0.6580414   0.27187735
  0.14423636 -0.32450226  0.20679668 -0.6068938  -0.09976923 -0.31043297
  0.31081614  0.37133428 -0.07684763  0.00308338 -0.01147357 -0.022288
 -0.43250534  0.24595875  0.77118087  0.25438258 -0.3904413   0.25116792
 -0.8210874   0.02713079  0.2700548   0.01574591 -0.41081974  0.09438515
 -0.03426969 -0.19833146  0.043807    0.00401523 -0.23403923 -0.08293755
  0.01833295 -0.19985326  0.5287821  -0.06228906]"
1214,Rare infectious hospital waste gets mixed with household rubbish during collection increasing overall community health risk.  ,ward_office,"[-0.13473894  0.3186935   0.27006802 -0.15324305 -0.01983714  0.05647356
 -0.0362207   0.10342174  0.08539586  0.26847428 -0.20656292 -0.072089
  0.10589009 -0.07830643  0.13404287 -0.07942215  0.30586216  0.03777814
 -0.25476143  0.10246495  0.02984521  0.10649985 -0.06291317 -0.15718834
 -0.30101624  0.05315164  0.13340533 -0.28420287 -0.18833359  0.00268871
 -0.06973744  0.09052999 -0.08544679  0.12593696 -0.21704142  0.20377009
 -0.06393842  0.29131943 -0.18782043 -0.04388685 -0.05013606 -0.27419028
 -0.22557363 -0.43708214  0.30415133  0.13628808 -0.01703531 -0.05179911
 -0.27123713 -0.60079855  0.3080811  -0.27973926 -0.13907336  0.5708993
 -0.01832657 -1.6770506   0.07744651 -0.28474316  1.3384492   0.2380934
  0.16573428  0.35096544 -0.13422637  0.07796405  0.66553193  0.14153628
  0.2022487  -0.23314647  0.7014107  -0.33346575 -0.0306291  -0.1456032
 -0.06285863  0.13665406  0.36534706  0.20412667 -0.18633088 -0.02561
 -0.6161621  -0.01491771  0.68771905  0.3611114  -0.22451445  0.19095072
 -1.1821543  -0.19353643  0.08810722 -0.24647868 -0.42704043 -0.04822779
  0.04449964 -0.32354972  0.12121087 -0.1147215  -0.541921    0.16585115
  0.09495739 -0.42485556  0.62128067 -0.02903272]"
1215,Hotel waste containing fat/oil enters pipes causing clogging as commercial areas lack adequate sewer lines and regular desludging.  ,ward_office,"[-1.46808237e-01  1.90322086e-01  1.48666382e-01 -1.49717465e-01
 -3.06498241e-02 -1.35026395e-01 -1.97113991e-01  1.59983709e-01
  2.22325847e-01  1.22560613e-01  6.85666651e-02  7.49073550e-02
  1.31106243e-01  1.00534320e-01  4.45007719e-02 -2.13254005e-01
  1.62880287e-01  1.98722370e-02  1.13560878e-01  1.34861255e-02
  7.63094649e-02 -1.86405852e-02  6.60214573e-02 -1.96468517e-01
 -1.64012298e-01 -2.43537072e-02 -1.58348754e-01 -2.65160799e-01
 -6.07829988e-02  2.61300001e-02  6.31499812e-02  8.14182982e-02
  1.38399424e-02 -9.22307596e-02 -5.41541772e-03  2.60134965e-01
  7.16529191e-02  3.53711210e-02 -9.36074555e-02  1.13877028e-01
  1.23562180e-01 -4.20828730e-01 -2.18798563e-01 -2.73465991e-01
  4.60172713e-01  1.55381516e-01 -1.45541474e-01 -1.81897104e-01
 -1.09524451e-01 -4.32204396e-01  2.83799339e-02  1.97880119e-01
 -1.01770751e-01  5.85245728e-01 -1.72928963e-02 -1.33018243e+00
  6.94660023e-02 -3.14464092e-01  1.27216649e+00  1.44338876e-01
 -1.72232956e-01  2.39517018e-01 -1.00930944e-01  1.66328833e-01
  6.60695553e-01  1.98114648e-01  3.16863775e-01 -2.87194222e-01
  2.77812153e-01 -4.84438181e-01 -1.47713780e-01 -2.58826494e-01
  2.69684821e-01 -4.47670519e-02  2.13646337e-01  3.46840825e-03
  1.10778876e-01  5.38501740e-02 -4.04391825e-01  9.40937549e-02
  5.06948531e-01  3.67993303e-03 -4.26777840e-01  2.57930368e-01
 -8.89721334e-01 -5.50296390e-04  1.16583705e-01  4.69014123e-02
 -1.39456868e-01  2.10794602e-02  7.21687078e-02 -1.18380591e-01
 -2.33665019e-01 -1.31155953e-01 -3.45435530e-01  2.21283399e-02
  1.90034397e-02 -2.30305806e-01  4.65325862e-01  8.73048231e-02]"
1216,Silt removal in clogged drains does not happen before monsoon arrives leading to annual flooding of low lying slums.   ,ward_office,"[-3.64421189e-01  6.36479184e-02  2.37712413e-01 -2.01053992e-01
 -1.93660706e-01  1.42776966e-03 -2.20783636e-01  4.28906918e-01
  7.61628151e-04  6.76967427e-02 -1.38398865e-02  2.44797945e-01
  8.15833881e-02 -1.43961543e-02  1.25175759e-01 -3.00805867e-01
 -1.23077994e-02 -1.27861321e-01  2.00637151e-03  5.50855324e-02
  1.79230943e-02  9.13515463e-02  2.48986825e-01  2.22950116e-01
 -1.42297102e-02  1.13332365e-02 -3.10407698e-01 -1.19575247e-01
  1.28057227e-01 -3.71303409e-01 -3.37693021e-02 -3.04732919e-01
  2.44336128e-01 -6.60474449e-02 -2.15054810e-01  1.44046061e-02
  1.54534996e-01 -2.77632345e-02  2.56556962e-02  2.03684404e-01
 -3.72886002e-01 -1.31326094e-01 -4.29168969e-01 -2.11578533e-01
  4.92973059e-01  1.69042602e-01 -1.33982688e-01 -1.97034597e-01
  3.70830745e-02 -5.67116320e-01 -6.41399100e-02 -2.03401148e-01
  1.89739004e-01  4.62561488e-01 -6.91204667e-02 -1.28432107e+00
 -1.13491230e-01 -1.88957915e-01  1.09775698e+00  2.30913311e-01
 -2.58369595e-01  4.83300418e-01  9.04281437e-03  4.14281413e-02
  6.13161147e-01  3.66061985e-01  1.55461550e-01 -3.20028454e-01
  2.89598048e-01 -7.34270751e-01  6.04488282e-03 -1.81969106e-01
  1.08087227e-01 -8.65409896e-02  1.77266747e-01 -4.58807759e-02
 -4.62713167e-02  1.05797321e-01 -1.42315431e-02  2.28303462e-01
  6.03013873e-01  2.23866299e-01 -6.15222335e-01 -1.44959703e-01
 -6.07147634e-01 -1.09922402e-02  9.86369923e-02 -1.07037157e-01
 -1.37802467e-01 -2.46509220e-02  1.33448476e-02 -1.05911933e-01
 -2.71706372e-01  1.32106896e-02 -1.24643639e-01 -9.18266401e-02
  2.07945824e-01 -1.86359175e-02  2.23081142e-01  4.60800752e-02]"
1217,Parks and playgrounds intended for public recreation are instead misused for open defecation due to lack of public toilets.  ,ward_office,"[ 5.73132299e-02  2.56156772e-01  1.41056910e-01  5.19420095e-02
 -1.52718450e-03  2.35682517e-01 -4.83030349e-01  6.03002191e-01
  3.07401806e-01 -9.37622115e-02 -1.17783152e-01  3.90479192e-02
  8.77017342e-03 -1.15650013e-01  1.44000381e-01 -1.17964156e-01
  2.65235692e-01  5.61157644e-01 -5.42921484e-01  8.23062733e-02
 -1.97730154e-01  1.33259013e-01  2.37617835e-01 -1.41263381e-01
 -9.38216820e-02 -1.45887479e-01  3.97846336e-03 -2.21454293e-01
 -2.19948441e-01  1.08564325e-01  1.04350422e-03  2.30395615e-01
 -1.02930434e-01  1.68817624e-01 -2.05454640e-02  3.60451698e-01
 -1.70886174e-01  1.16578750e-01 -2.80283839e-01  1.47532225e-01
 -5.57006989e-03 -2.66202837e-01  3.59923113e-03 -1.67594403e-01
  2.51584291e-01  6.36043847e-02  1.39762536e-01 -1.07509226e-01
  8.00300017e-02 -6.22856200e-01  9.46756974e-02 -3.66242588e-01
 -9.77552310e-02  5.69756389e-01  1.13089994e-01 -1.49715996e+00
  4.40346926e-01 -2.11779460e-01  1.20215714e+00  2.81975362e-02
 -4.26547229e-01  1.50034294e-01  9.99002159e-02  2.25658447e-01
  5.51682353e-01  1.24960914e-01  4.55824226e-01 -3.88404489e-01
  4.53479975e-01 -2.89139688e-01 -1.95628017e-01 -2.03329176e-01
  2.73272067e-01 -3.44579637e-01 -9.57124606e-02  8.02696124e-02
  2.45053470e-01  3.92867714e-01 -5.24771810e-01 -1.99927706e-02
  4.45049912e-01 -1.16704002e-01 -2.72899959e-02  2.97554374e-01
 -8.20795953e-01  1.06386572e-01 -1.41735822e-01  4.21107471e-01
  1.97790042e-02 -2.87651028e-02  4.88589257e-02 -3.15618396e-01
  3.93918529e-02  2.60219991e-01 -7.33042359e-02  1.09785780e-01
 -6.90861493e-02 -1.68422922e-01  5.96291602e-01  1.04551919e-01]"
1218,"Manholes lacking covers, broken lids become death traps after overflow of blocked drains during heavy rains. ",ward_office,"[-3.10050905e-01  9.73053798e-02  4.43875417e-02 -2.39364803e-01
  4.09201253e-03  3.14026237e-01 -2.50833064e-01  2.32320771e-01
  1.64088622e-01  2.03927755e-02  4.37443815e-02  1.99214712e-01
 -2.96176989e-02  7.62133151e-02  1.39822468e-01 -2.08039612e-01
 -2.70851571e-02 -4.92836237e-02 -7.88949281e-02 -1.48619011e-01
  1.10440001e-01 -3.20607647e-02  2.72540361e-01  2.31463313e-02
  2.58488327e-01  2.23286077e-01 -3.31273526e-01 -2.43556097e-01
  1.84492618e-01 -1.10250935e-01  1.44073397e-01 -1.45490825e-01
 -8.71773288e-02  4.84090038e-02 -2.62517840e-01 -8.87340009e-02
  1.17115535e-01 -1.95491165e-01  3.60113755e-02  1.54343620e-01
 -9.83511880e-02 -3.03671569e-01 -2.24762261e-01 -2.61846274e-01
  4.29703593e-01  1.16480380e-01 -5.41406125e-02 -1.63170043e-02
  5.55753894e-02 -4.40234393e-01 -4.89450730e-02 -8.64466769e-04
  5.01224808e-02  7.38051534e-01  5.51445689e-03 -1.47933936e+00
  6.91469386e-02 -2.32207447e-01  1.08331156e+00  4.48348463e-01
 -1.57692611e-01  4.98390406e-01 -7.85516426e-02  4.86131668e-01
  6.39416099e-01 -3.79624553e-02  3.77406389e-01 -2.12400064e-01
  1.11545764e-01 -5.77151000e-01 -1.46558464e-01 -2.11976916e-01
  2.73441285e-01  6.11261539e-02  9.43930075e-02  1.18636459e-01
  9.73348469e-02 -5.66837518e-03  1.36891510e-02  2.91789830e-01
  6.15845144e-01 -8.80471542e-02 -5.45975387e-01  2.68749297e-02
 -8.78577650e-01 -7.56993741e-02  4.28529233e-02  4.30005379e-02
 -2.03481257e-01  1.86703756e-01  1.14582844e-01 -7.26161990e-03
 -2.14398310e-01  3.18787768e-02 -5.00503033e-02 -1.25096068e-01
  5.02004623e-02  8.32384527e-02  3.51527214e-01  7.73470700e-02]"
1219,Immense wastage occurs from unfinished community meals at functions due to lack of surplus food distribution system to the poor.,ward_office,"[-0.09705206  0.42257646  0.18045227  0.12365109 -0.121365   -0.06089679
 -0.2353911   0.31546134  0.1053144   0.0584649  -0.21367337 -0.04527349
  0.20458165  0.00919086  0.05793279 -0.29811397 -0.00312108  0.1996685
 -0.00517222 -0.01802101 -0.13067935 -0.11572035  0.14067672 -0.09816223
 -0.07089477 -0.04955193 -0.02950294 -0.0815882  -0.26297793 -0.01259413
  0.10825736  0.13688086 -0.14810507 -0.1376098  -0.16740856  0.28314236
  0.25191644  0.24047185 -0.27029547 -0.1161257  -0.03730772 -0.17003164
 -0.15096386 -0.08958078  0.35488588 -0.01418149  0.06941386 -0.0975207
 -0.18847775 -0.39641017  0.14734899 -0.06877264  0.00193     0.6391021
  0.16831681 -1.5087391   0.09402286 -0.42276016  1.4463428   0.17771427
 -0.14501508  0.04800887 -0.11481558 -0.125585    0.70153713  0.05311838
  0.14287199 -0.56952626  0.7369214  -0.38185042 -0.08542157 -0.16853465
  0.13549885  0.02574736  0.48014715  0.16816077 -0.2637361   0.17183743
 -0.44378117  0.31468216  0.2744607   0.121915   -0.4726402   0.23768176
 -1.1553729   0.04526011  0.08537985 -0.2169153  -0.4579508  -0.20912583
 -0.09638456 -0.12093487 -0.03678392  0.08464812 -0.22899921 -0.09227742
  0.07000293 -0.30199626  0.5696729   0.09762117]"
1220,Littering is common from bus passengers but conductors don't prevent it causing waste pile up along highways.   ,ward_office,"[-3.22766662e-01  2.59034038e-01  1.73789114e-01 -3.40368629e-01
  1.71241760e-01  7.70121813e-02 -3.24855715e-01  2.78899640e-01
  1.88846350e-01  2.35075112e-02 -1.91505291e-02  1.72352284e-01
  3.32326382e-01  1.83526263e-01  2.05419451e-01 -4.48176980e-01
  3.18900377e-01  3.19582783e-02 -2.41270885e-01 -1.06745411e-03
  2.23225459e-01  3.09255496e-02  1.48258269e-01 -2.45218739e-01
  9.95937511e-02 -1.80662006e-01 -2.58363634e-01 -1.45484591e-02
  2.27704540e-01 -8.79869983e-02  5.20858206e-02  1.16472438e-01
  3.08870897e-02 -7.05147311e-02 -1.23107545e-01  8.73978212e-02
  2.38338232e-01 -1.69686273e-01  2.46165037e-01  3.10116798e-01
 -1.16429694e-01 -3.58839065e-01 -1.16699904e-01 -2.62451947e-01
  3.65768164e-01  4.17019278e-01  1.07282467e-01  1.76969096e-02
 -3.58419508e-01 -1.19453639e-01  3.03203911e-01  4.74696197e-02
 -2.38442466e-01  8.66125345e-01  2.53495444e-02 -1.04905093e+00
 -4.87560034e-02  1.57789513e-01  1.46091378e+00  2.11877674e-01
 -2.12822452e-01  5.52456319e-01  1.52107626e-01  3.62522811e-01
  5.85788190e-01  2.85310715e-01  2.61761814e-01 -2.69165814e-01
  3.82137299e-01 -6.19610012e-01 -5.19014955e-01 -4.02620286e-01
  2.83707350e-01 -9.99987349e-02  3.18619460e-01  6.13245405e-02
  3.25485438e-01  1.88066632e-01 -3.46816093e-01  2.71390956e-02
  6.27664506e-01  1.76791951e-01 -3.46096814e-01  2.71261603e-01
 -9.00447249e-01 -1.06482461e-01 -2.37932801e-02 -2.06528097e-01
 -4.73520011e-01  1.95701540e-01 -1.85399074e-02 -1.07310586e-01
 -2.24268690e-01 -4.74044541e-03 -3.69490802e-01  4.19019088e-02
 -6.53496105e-03 -6.57762662e-02  6.39860928e-01 -7.03229979e-02]"
